table_id,state_code,state_name,category,type,description,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
petro-ri-6,RI,Rhode Island,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,153624,136939,142184,140204,135069,127459,127158,147508,149482,161192,167131,173903,173492,165859,147937,136846,140424,143166,132150,115620,102801,92461,90122,92619,102311,114468,120640,121161,125779,112685,104515,95651,104490,99496,104400,98788,96751,102259,96345,97394,97168,99767,98079,102986,98408,97180,90465,87046,89555,91643,88776,82330,78940,82093,86315,86010,74161,74981,82594,77396,68412
petro-sc-12,SC,South Carolina,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,219200,222199,241045,245215,231493,224469,243173,245391,267320,278432,300420,313088,332011,361835,353785,337376,386714,418568,416663,391960,351306,332406,309557,324249,347955,345974,351623,360750,399527,381588,387626,399050,387865,397231,394542,401400,408506,435897,452309,457386,472260,481022,478674,495840,569746,547413,551756,533797,502602,513688,506733,486880,469852,482645,481773,513720,524871,526160,529056,519576,468377
petro-sd-43,SD,South Dakota,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,86178,87074,90393,94732,94639,89989,93476,92614,97836,97755,103787,106581,111604,110634,102368,103528,103359,104619,110390,118250,101874,92817,97585,92479,93209,96235,99566,102956,104269,108171,108392,97389,103259,106331,109047,110090,115363,111749,110149,113682,115982,110286,117665,112417,113059,118214,116224,117482,112732,115138,114364,112445,116607,112521,114509,115870,113372,112888,115529,116552,119606
petro-tn-32,TN,Tennessee,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,228239,236525,253947,263331,273631,291325,325849,332976,360748,383337,389234,402895,444471,485933,470394,492805,551645,582671,610104,566792,501001,492503,483674,477721,519409,536800,551741,544135,551907,567114,553207,526118,561444,572761,592881,617783,634454,637049,671267,688943,697006,710393,737577,755961,765424,782703,785896,773597,714765,655987,681479,673216,646827,656725,673563,689266,704414,696636,702751,716105,659309
petro-tx-21,TX,Texas,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,1536057,1555772,1633869,1812971,1933568,1963246,2078723,2175645,2346123,2540573,2610292,2672581,2995419,3295589,3312660,3220686,3481271,3885371,4145601,4561292,4451936,4267534,4020260,3995613,4198364,4191428,4323366,4370450,4620740,4651246,4758496,4782851,4986280,4927256,5149512,5121472,5497675,5863047,5934436,5842281,5767121,5773604,5924903,5978967,6161669,5987815,6086196,5917140,5245208,5061252,5395664,5394068,5503289,5826791,5806856,6024601,6172873,6287848,6715978,6846892,6185817
petro-ut-17,UT,Utah,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,127551,126702,136636,136195,136680,142231,154284,151592,161346,170147,165826,179959,186443,190457,199781,203889,207169,211890,216782,213386,200325,168355,166643,176813,176034,174052,188163,192227,196678,190141,193227,205358,201745,205702,210443,227890,242234,245399,250190,256387,267708,260345,258213,276298,277475,287599,310505,299418,279173,264893,259134,277903,270405,273790,276194,278487,287730,296938,312280,307080,287141
petro-va-37,VA,Virginia,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,442254,429518,441746,468650,479118,513562,533921,555985,585128,660544,745710,811980,860821,884314,853442,824369,856635,900885,878353,886409,737949,648378,604004,627925,672067,683369,741433,774880,803072,788354,752480,731252,724875,741831,754018,750734,767473,799733,811633,827413,869435,888633,855088,934350,995785,998762,958756,958752,870324,812023,845362,797824,798598,796801,833006,837513,847669,849881,873637,876909,743950
petro-vt-50,VT,Vermont,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,46623,50463,52473,52519,49575,58909,64284,63731,67645,69754,73893,73664,77415,78922,69940,68977,78973,77992,78180,71419,61631,58643,53063,57921,65699,68469,69182,75708,78546,77571,72019,77556,81981,81392,80554,80434,84587,86534,83046,83770,88067,89212,84489,87073,95317,90539,88725,86757,77454,84509,81509,80023,75501,78670,79828,81860,77576,77134,75814,77413,70363
petro-wa-37,WA,Washington,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,356807,363073,373247,379869,393136,405793,432260,447725,498738,516487,506713,520422,555922,572821,539132,548878,558392,600518,621666,621007,594767,600871,582011,523972,598967,607438,675941,701381,735378,761470,763170,761591,847703,759003,794789,815156,820381,822643,822396,848406,835014,768387,736282,723154,749526,768653,795563,820408,766791,732873,691907,694434,697520,699837,683148,734243,803900,772464,777960,795679,623049
petro-wi-34,WI,Wisconsin,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,392174,390600,404321,410815,410726,412265,430383,459141,475146,490560,510121,513461,532257,550614,527154,524308,570026,582503,605891,564808,474923,439877,437256,431106,441010,437393,441874,446969,478838,487333,478557,478345,476373,501031,514289,518512,543614,545521,565384,607396,600129,603696,600959,579881,606012,596603,589851,584630,558483,518793,528607,516039,501566,510459,543330,534910,524746,524026,549871,549055,494034
petro-wv-30,WV,West Virginia,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,126727,131972,139292,129969,130542,136937,140775,140768,148069,150546,154461,160762,170824,178310,181101,198211,216353,235436,224998,234025,217628,205098,192255,197978,199755,194395,182865,193284,201175,209562,207656,199249,197870,197702,206789,206589,185803,198854,213149,204099,206488,217958,228699,211544,230361,231304,236344,235366,221682,191823,204211,200212,195036,195727,193451,190402,200376,192084,218574,209725,180570
petro-wy-20,WY,Wyoming,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,75496,81242,90729,86377,85379,86464,82040,95114,105759,109008,102687,108054,111447,121873,124555,129694,139354,153243,169839,174797,173524,160096,147840,114608,115379,117402,110962,125441,128596,129670,122829,109136,113026,119969,119956,129045,132719,131308,128915,147779,145728,156709,150160,159203,153076,155289,166896,169430,169975,163883,166819,169090,172850,163371,172486,160099,154483,155681,160751,156508,139779
petro-us-49,US,United States,Consumption,Petroleum,"All petroleum products total consumption, excluding biofuels",Billion Btu,19873652,20168040,20997481,21644489,22240249,23183963,24334435,25272517,26964864,28321627,29500112,30541454,32919160,34806025,33420613,32698781,35141985,37082642,37919119,37075744,34159533,31884079,30179518,29997230,30993084,30867287,32150914,32818384,34173609,34164741,33500896,32790251,33468926,33591507,34457681,34345586,35592566,36069260,36724106,37736847,38156681,38087631,38122145,38713457,40148362,40227276,39743329,39383775,36791612,34801119,35332362,34638461,33833231,34428895,34686912,35402289,35745211,36072612,36911537,36885065,32348653
biom-ak-2,AK,Alaska,Consumption,Biomass,Biomass total consumption,Billion Btu,3681,4145,4246,4383,4728,4863,5035,4671,4705,4893,5029,5287,5079,4871,4922,4894,5224,6106,5920,5986,2723,3046,2875,3348,3917,3967,2259,2923,3103,9188,8169,7954,8753,7067,9659,8941,8774,4308,2233,2168,2069,3445,3540,3494,3783,1197,1249,1426,1447,2770,2888,3299,2298,3660,6494,7530,9181,7802,8231,7668,8695
biom-al-29,AL,Alabama,Consumption,Biomass,Biomass total consumption,Billion Btu,45681,46171,45959,45764,46341,47641,49102,49050,52920,53345,52378,54068,58735,59084,58463,57615,62883,66705,66560,67874,141033,150242,153364,164722,175397,176696,160935,155656,161022,166994,145304,144773,151327,176217,215932,223971,208971,182204,209467,210694,203782,166334,163686,156371,186726,178417,194853,188449,177209,151859,181015,193453,194992,213553,203628,192270,194485,198072,196226,193294,187601
biom-ar-9,AR,Arkansas,Consumption,Biomass,Biomass total consumption,Billion Btu,37433,36290,36441,36729,36860,35134,35169,33309,33739,34698,34264,34682,36857,37551,36739,35870,41325,51062,52002,45832,52390,55336,55633,60540,63217,62928,61844,61608,63792,86235,71100,71732,76481,85912,82506,82964,87771,86884,81960,82147,83466,66837,72972,80406,75933,81477,84758,89239,79760,89205,102074,105562,103550,106124,105604,95088,93707,93283,94536,92340,74392
biom-az-9,AZ,Arizona,Consumption,Biomass,Biomass total consumption,Billion Btu,4013,3837,3672,4028,4089,3695,3679,4180,4147,4389,4339,4526,4782,4574,4783,5414,5816,6838,7129,8291,17835,21469,21635,23644,25139,25558,24043,17521,18365,15620,13741,14585,15095,13871,14181,16652,14706,16421,12302,12492,13376,10389,9319,9573,9704,25335,25421,29420,36719,29481,30114,29754,27209,27187,33300,35397,37709,37953,40107,40871,35240
biom-ca-50,CA,California,Consumption,Biomass,Biomass total consumption,Billion Btu,82098,83506,86898,93022,98436,97488,100673,101885,110274,116253,116839,119221,127646,130122,134723,127489,144760,151984,160261,168373,115610,133092,127114,148644,165871,167092,129117,157927,169036,235903,222587,219221,226570,193993,195852,181972,175098,158854,146909,155665,164105,164137,171500,205815,228444,226206,220116,225983,230785,238181,290502,291627,286654,305082,310814,295715,292266,296270,299986,308462,295240
biom-co-14,CO,Colorado,Consumption,Biomass,Biomass total consumption,Billion Btu,6479,6563,6420,6571,6816,6569,6982,7223,7434,7811,8364,8914,10032,10310,9433,9050,10276,12471,15473,16485,10749,14131,14794,16171,17189,18581,20649,13486,14630,12050,11777,13316,12891,13325,12746,13929,16342,17123,15850,15625,16364,13734,12544,13788,14174,12834,15042,19828,24008,27202,30793,33469,32766,36671,37476,41942,44116,44071,44599,47803,41842
biom-ct-50,CT,Connecticut,Consumption,Biomass,Biomass total consumption,Billion Btu,12842,13169,12825,13339,13886,13541,13612,13964,14931,15262,15837,16109,17127,17225,18039,17102,19886,19608,22669,24583,41088,40241,37604,44222,37171,37629,31652,27231,30997,31371,28711,30415,34934,35325,35727,42323,49675,46243,44668,45009,45279,26652,24833,26849,37870,23826,29631,31798,30039,35628,38576,36656,34711,37487,39085,40975,41535,38478,37912,37386,34508
biom-dc-39,DC,District of Columbia,Consumption,Biomass,Biomass total consumption,Billion Btu,123,105,105,105,88,88,88,88,105,105,105,105,105,105,123,123,140,158,193,210,2849,2312,3654,2564,3226,3327,3049,2229,2382,2514,1282,1347,1411,1945,1848,1850,1921,1377,1220,1257,1352,864,878,923,939,258,606,728,545,598,1038,1048,832,900,999,1506,1876,1754,1989,2108,1850
biom-de-34,DE,Delaware,Consumption,Biomass,Biomass total consumption,Billion Btu,4982,5101,5134,5356,5510,5577,5852,5783,6591,7073,7021,7673,8190,8483,8466,7901,9607,10161,10667,8729,2472,2006,3170,2224,2927,3019,2765,2162,2310,2438,1569,1645,1691,2395,2330,2381,2543,2101,1833,1889,2181,1208,1190,1247,1271,1699,3394,4683,5444,6188,7192,7031,6068,6137,6397,6037,5985,6083,6067,6441,5606
biom-fl-28,FL,Florida,Consumption,Biomass,Biomass total consumption,Billion Btu,32690,31611,33321,35838,35983,36798,39739,41567,47044,48627,47974,47318,51917,53820,49804,47568,53819,57416,62995,66926,87819,81817,102795,92271,110474,111939,116654,106526,112284,205324,170933,183237,200092,185167,182190,186456,206119,197033,171827,171638,164155,127398,144188,157615,149032,157664,162048,169327,210030,239189,253868,251217,248455,260909,256189,251293,247497,256365,249306,235146,209583
biom-ga-29,GA,Georgia,Consumption,Biomass,Biomass total consumption,Billion Btu,71206,70216,69729,72407,73208,74215,74664,70831,73637,73255,71792,74407,79604,81637,83428,78324,89188,94049,99260,103274,98096,98408,105698,107773,116258,116686,119242,112954,117426,177845,188344,183376,183692,194264,196067,205644,208259,218529,202938,202675,196564,164912,255750,179394,189409,177716,184924,183298,176734,188182,214201,219741,215663,246936,265285,270333,256525,250395,248680,256401,250791
biom-hi-11,HI,Hawaii,Consumption,Biomass,Biomass total consumption,Billion Btu,0,0,0,206,224,172,144,258,678,729,429,347,550,543,591,569,701,460,275,327,11910,12745,12440,14035,14301,14217,16314,17846,19426,26984,25924,25446,24901,24388,20724,19803,19066,17433,16548,16981,15194,7954,7491,9314,9354,9632,10054,9936,12030,12482,10700,11187,10026,11720,11624,12075,13414,10944,10700,9971,8428
biom-ia-42,IA,Iowa,Consumption,Biomass,Biomass total consumption,Billion Btu,6404,6163,5749,5460,5579,5462,5963,5834,6353,6204,6264,6557,6925,7276,7672,7887,8495,8952,9649,9652,48728,53916,57308,62415,65969,65590,90023,97542,104283,70577,64850,66649,69783,73113,74190,73847,78822,71580,69391,71068,66147,62586,65857,75223,90720,98147,110108,139290,163974,206436,235135,239044,228413,232673,241842,252726,257115,264720,273583,274833,244330
biom-id-1,ID,Idaho,Consumption,Biomass,Biomass total consumption,Billion Btu,11354,10813,10825,10560,11059,10361,10269,10300,10659,10620,11476,11181,11368,11209,10332,11103,13792,15540,17065,18844,14646,16321,16085,17969,18432,18744,19410,17002,17771,26775,24350,24416,25784,25189,24060,25630,26166,28607,27359,28093,27857,28446,22446,22969,25928,35321,32954,34984,36210,29231,36489,32630,32242,34284,41189,49490,43580,46202,48099,49046,42205
biom-il-42,IL,Illinois,Consumption,Biomass,Biomass total consumption,Billion Btu,31033,30135,30865,32563,32631,33209,35275,35570,38299,39935,39317,39199,39932,42523,42652,41624,46126,49962,61593,63281,90927,98923,107137,125003,123273,128846,139818,150417,159343,130459,101160,107182,112998,96425,99239,96147,81943,89677,89509,91739,95574,98666,109431,124424,123019,105578,103418,120700,133808,154478,168529,168961,164189,171930,177003,165332,172843,168207,163299,158599,146129
biom-in-9,IN,Indiana,Consumption,Biomass,Biomass total consumption,Billion Btu,23477,23062,23293,23463,22696,22081,23325,22475,23233,23801,23295,22643,26828,27118,27370,26719,31049,34870,42076,47318,51217,53864,54622,63524,60559,65218,66688,71478,75580,64821,55709,57183,56616,48311,46872,49123,44255,40412,38669,42374,41611,46107,49889,51556,51818,57341,48341,60337,89375,96032,110698,115492,105189,115856,120323,121363,127609,126448,130245,121016,115509
biom-ks-46,KS,Kansas,Consumption,Biomass,Biomass total consumption,Billion Btu,3912,3684,3508,3624,3534,3358,3391,3252,3353,3214,3659,3866,5654,5999,5846,5763,6472,6820,7491,7891,9002,8403,10323,10649,14596,14750,21730,20424,21607,17552,13652,14097,14026,13322,12823,12656,11467,9977,9495,9731,9482,9951,14359,17657,15375,18057,17884,24031,40070,37770,40975,44156,39496,41819,47510,46192,47466,47041,49236,49482,48318
biom-ky-8,KY,Kentucky,Consumption,Biomass,Biomass total consumption,Billion Btu,22418,21538,22130,23192,21760,21678,22592,22511,22928,23353,23719,24859,27438,27910,31187,30821,35344,29568,37550,41737,25284,27999,34572,31669,40577,42440,40254,36128,36965,30923,20277,21060,22118,17276,15791,15948,18997,13508,11476,11764,11972,13024,23396,29560,32224,43843,42921,47678,50683,50342,56732,58823,55051,62326,63853,54792,56686,58726,60193,60472,53310
biom-la-26,LA,Louisiana,Consumption,Biomass,Biomass total consumption,Billion Btu,38992,37174,36785,39147,39291,38299,39754,37685,40791,40698,41620,41912,44819,45748,44928,42358,45170,46692,47825,44717,64707,68263,69667,74654,78816,79343,102343,102199,104615,129643,118502,121049,124568,125335,137993,142091,142258,138717,136243,139727,136411,128005,134453,142841,177923,142779,142569,142605,102876,105568,121825,122926,122154,139120,160089,145621,162310,149426,146181,134294,129767
biom-ma-38,MA,Massachusetts,Consumption,Biomass,Biomass total consumption,Billion Btu,42784,44105,45238,45338,47137,48698,49749,49846,53961,55409,57139,53852,50384,50682,52494,48983,55418,58949,65463,69761,70853,68711,64010,75676,61934,62713,65546,57049,59645,62436,52055,54712,57721,60375,63487,63255,65776,61397,55485,54773,58184,40335,37475,39014,41191,35860,46483,50927,48217,56170,63913,63502,60395,65534,66527,65888,66126,61781,59730,58629,51371
biom-md-10,MD,Maryland,Consumption,Biomass,Biomass total consumption,Billion Btu,23838,23591,23878,25283,25807,27094,28335,29439,31024,31321,31772,30687,32430,32570,31819,31785,34710,38515,41272,43645,32634,30545,37581,33512,38974,39233,35052,30957,32536,36827,26519,26869,27672,32028,32125,37066,40674,36802,34768,36161,36287,20873,24043,27134,28078,31227,38198,41398,40219,47590,54853,51871,50600,56132,55035,49076,48654,47643,47329,42100,33271
